"match_id","player","standing","time","advancement","ranked_event","n_advancements","time_ms"
"1A3","dbowzer",3,00:21:57.363,"The Next Generation",NA,41,1317363
"1A3","hackingnoisess",4,00:22:04.772,"Best Friends Forever",NA,43,1324772
"1A3","dbowzer",3,00:22:44.374,"Who's the Pillager Now?",NA,42,1364374
"1A3","hackingnoisess",4,00:23:17.834,"Enchanter",NA,44,1397834
"1A3","dbowzer",3,00:23:20.350,"Voluntary Exile",NA,43,1400350
"1A3","TigerMCSR",1,00:23:27.173,"Bullseye",NA,42,1407173
"1A3","oxidiot",2,00:23:50.935,"Enchanter",NA,43,1430935
"1A3","TigerMCSR",1,00:23:55.477,"Sniper Duel",NA,43,1435477
"1A3","dbowzer",3,00:23:59.111,"Best Friends Forever",NA,44,1439111
"1A3","NottAntoo",5,00:24:00.001,NA,"eliminate",32,1440001
"1A3","TigerMCSR",1,00:24:10.528,"Voluntary Exile",NA,44,1450528
"1A3","TigerMCSR",1,00:24:10.535,"Who's the Pillager Now?",NA,45,1450535
"1A3","oxidiot",2,00:25:45.039,"Best Friends Forever",NA,44,1545039
"1A3","TigerMCSR",1,00:25:46.345,"Enchanter",NA,46,1546345
"1A3","oxidiot",2,00:26:23.159,"Voluntary Exile",NA,45,1583159
"1A3","oxidiot",2,00:26:23.244,"Who's the Pillager Now?",NA,46,1583244
"1A3","dbowzer",3,00:27:44.983,"Enchanter",NA,45,1664983
"1A3","TigerMCSR",1,00:28:42.981,"Best Friends Forever",NA,47,1722981
"1A3","hackingnoisess",4,00:28:49.839,"A Throwaway Joke",NA,45,1729839
"1A3","hackingnoisess",4,00:28:49.890,"Very Very Frightening",NA,46,1729890
"1A3","oxidiot",2,00:29:27.901,"Hero of the Village",NA,47,1767901
"1A3","hackingnoisess",4,00:30:06.294,"Voluntary Exile",NA,47,1806294
"1A3","hackingnoisess",4,00:30:06.298,"Who's the Pillager Now?",NA,48,1806298
"1A3","TigerMCSR",1,00:30:53.405,"Hero of the Village",NA,48,1853405
"1A3","TigerMCSR",1,00:31:03.898,"Postmortal",NA,49,1863898
"1A3","dbowzer",3,00:32:19.817,"Hero of the Village",NA,46,1939817
"1A3","dbowzer",3,00:32:23.645,"Postmortal",NA,47,1943645
"1A3","TigerMCSR",1,00:32:24.385,"A Throwaway Joke",NA,50,1944385
"1A3","TigerMCSR",1,00:32:45.398,"Total Beelocation",NA,51,1965398
"1A3","hackingnoisess",4,00:33:32.751,"Hero of the Village",NA,49,2012751
"1A3","hackingnoisess",4,00:33:33.146,"Postmortal",NA,50,2013146
"1A3","dbowzer",3,00:33:34.040,"Total Beelocation",NA,48,2014040
"1A3","oxidiot",2,00:33:54.844,"Total Beelocation",NA,48,2034844
"1A3","TigerMCSR",1,00:33:57.506,"Hired Help",NA,52,2037506
"1A3","dbowzer",3,00:34:42.131,"Return to Sender",NA,49,2082130
"1A3","dbowzer",3,00:35:05.179,"Sniper Duel",NA,50,2105179
"1A3","dbowzer",3,00:35:14.183,"Hot Tourist Destinations",NA,51,2114183
"1A3","TigerMCSR",1,00:35:28.632,"Hot Tourist Destinations",NA,53,2128632
"1A3","oxidiot",2,00:35:44.264,"Bullseye",NA,49,2144264
"1A3","TigerMCSR",1,00:35:52.783,"Return to Sender",NA,54,2152783
"1A3","oxidiot",2,00:35:54.649,"Postmortal",NA,50,2154649
"1A3","dbowzer",3,00:36:06.632,"This Boat Has Legs",NA,52,2166632
"1A3","hackingnoisess",4,00:36:24.312,NA,"eliminate",50,2184312
"1A3","oxidiot",2,00:36:24.312,"Sniper Duel",NA,51,2184312
"1A3","TigerMCSR",1,00:36:59.428,"Hidden in the Depths",NA,55,2219428
"1A3","TigerMCSR",1,00:37:08.179,"Serious Dedication",NA,56,2228179
"1A3","oxidiot",2,00:37:54.480,"Sweet Dreams",NA,52,2274480
"1A3","TigerMCSR",1,00:38:04.868,"This Boat Has Legs",NA,57,2284868
"1A3","dbowzer",3,00:38:19.473,"Subspace Bubble",NA,53,2299473
"1A3","dbowzer",3,00:38:33.076,"Uneasy Alliance",NA,54,2313076
"1A3","oxidiot",2,00:39:25.217,"Arbalistic",NA,53,2365217
"1A3","TigerMCSR",1,00:39:35.323,"Subspace Bubble",NA,58,2375323
"1A3","TigerMCSR",1,00:39:47.334,"Uneasy Alliance",NA,59,2387334
"1A3","TigerMCSR",1,00:41:11.650,"Country Lode, Take Me Home",NA,60,2471650
"1A3","dbowzer",3,00:41:16.538,"What a Deal!",NA,55,2476538
"1A3","oxidiot",2,00:41:58.916,"Hidden in the Depths",NA,54,2518916
"1A3","oxidiot",2,00:43:21.120,"Hot Tourist Destinations",NA,55,2601120
"1A3","oxidiot",2,00:43:45.855,"This Boat Has Legs",NA,56,2625855
"1A3","oxidiot",2,00:44:11.420,"Spooky Scary Skeleton",NA,57,2651420
"1A3","dbowzer",3,00:44:53.481,"Zombie Doctor",NA,56,2693481
"1A3","TigerMCSR",1,00:45:30.490,"Spooky Scary Skeleton",NA,61,2730490
"1A3","oxidiot",2,00:45:56.529,"Subspace Bubble",NA,58,2756529
"1A3","oxidiot",2,00:46:09.422,"Uneasy Alliance",NA,59,2769422
"1A3","dbowzer",3,00:48:00.003,NA,"eliminate",56,2880003
"1A3","oxidiot",2,00:52:00.029,"Withering Heights",NA,60,3120029
"1A3","oxidiot",2,00:53:41.033,"Bring Home the Beacon",NA,61,3221033
"1A3","TigerMCSR",1,00:53:41.640,"Withering Heights",NA,62,3221640
"1A3","oxidiot",2,00:53:47.481,"Bee Our Guest",NA,62,3227481
"1A3","TigerMCSR",1,00:55:28.300,"Bring Home the Beacon",NA,63,3328300
"1A3","TigerMCSR",1,00:56:09.404,"Zombie Doctor",NA,64,3369404
"1A3","oxidiot",2,00:58:16.401,"Serious Dedication",NA,63,3496401
"1A3","oxidiot",2,00:59:52.986,"The End... Again...",NA,64,3592986
"1A3","oxidiot",2,01:00:08.283,NA,"death",64,3608283
"1A3","oxidiot",2,01:00:30.606,NA,"eliminate",64,3630606
"1A3","TigerMCSR",1,01:00:30.606,"The End... Again...",NA,65,3630606
"1B1","ANTOlNE",5,00:00:30.294,"Acquire Hardware",NA,1,30294
"1B1","ANTOlNE",5,00:00:30.400,"Stone Age",NA,2,30400
"1B1","iinterp",4,00:00:30.872,"Acquire Hardware",NA,1,30872
"1B1","infume",1,00:00:31.512,"Acquire Hardware",NA,1,31512
"1B1","jakkeboy3651",2,00:00:31.684,"Acquire Hardware",NA,1,31684
"1B1","iinterp",4,00:00:32.782,"Stone Age",NA,2,32782
"1B1","jakkeboy3651",2,00:00:33.532,"Stone Age",NA,2,33532
"1B1","7rowl",3,00:00:34.172,"Acquire Hardware",NA,1,34172
"1B1","7rowl",3,00:00:34.173,"Stone Age",NA,2,34173
"1B1","maskers_",6,00:00:34.398,"Acquire Hardware",NA,1,34398
"1B1","infume",1,00:00:34.431,"Stone Age",NA,2,34431
"1B1","maskers_",6,00:00:37.900,"Stone Age",NA,2,37900
"1B1","infume",1,00:01:04.811,"Husbandry",NA,3,64811
"1B1","jakkeboy3651",2,00:01:14.176,"Husbandry",NA,3,74176
"1B1","infume",1,00:01:18.027,"Minecraft",NA,4,78027
"1B1","7rowl",3,00:01:19.967,"Minecraft",NA,3,79967
"1B1","ANTOlNE",5,00:01:20.277,"Minecraft",NA,3,80277
"1B1","iinterp",4,00:01:22.146,"Minecraft",NA,3,82146
"1B1","infume",1,00:01:25.253,"Getting an Upgrade",NA,5,85253
"1B1","infume",1,00:01:25.358,"Isn't It Iron Pick",NA,6,85358
"1B1","jakkeboy3651",2,00:01:25.396,"Minecraft",NA,4,85396
"1B1","ANTOlNE",5,00:01:26.589,"Isn't It Iron Pick",NA,4,86589
"1B1","7rowl",3,00:01:28.712,"Isn't It Iron Pick",NA,4,88712
"1B1","iinterp",4,00:01:30.770,"Getting an Upgrade",NA,4,90770
"1B1","infume",1,00:01:33.137,"Tactical Fishing",NA,7,93137
"1B1","iinterp",4,00:01:33.669,"Isn't It Iron Pick",NA,5,93669
"1B1","maskers_",6,00:01:35.846,"Minecraft",NA,3,95846
"1B1","jakkeboy3651",2,00:01:37.868,"Getting an Upgrade",NA,5,97868
"1B1","jakkeboy3651",2,00:01:37.916,"Isn't It Iron Pick",NA,6,97916
"1B1","7rowl",3,00:01:41.235,"A Seedy Place",NA,5,101235
"1B1","iinterp",4,00:01:48.756,"A Seedy Place",NA,6,108756
"1B1","maskers_",6,00:01:49.035,"Isn't It Iron Pick",NA,4,109035
"1B1","infume",1,00:01:52.178,"A Seedy Place",NA,8,112178
"1B1","7rowl",3,00:01:53.411,"The Parrots and the Bats",NA,6,113411
"1B1","jakkeboy3651",2,00:02:05.252,"A Seedy Place",NA,7,125252
"1B1","7rowl",3,00:02:07.101,"What a Deal!",NA,7,127101
"1B1","maskers_",6,00:02:08.451,"A Seedy Place",NA,5,128451
"1B1","7rowl",3,00:02:11.266,"Husbandry",NA,8,131266
"1B1","infume",1,00:02:18.705,"The Parrots and the Bats",NA,9,138705
"1B1","7rowl",3,00:02:27.312,"Hot Stuff",NA,9,147312
"1B1","jakkeboy3651",2,00:02:28.916,"The Parrots and the Bats",NA,8,148916
"1B1","ANTOlNE",5,00:02:29.331,"What a Deal!",NA,5,149331
"1B1","iinterp",4,00:02:37.442,"What a Deal!",NA,7,157442
"1B1","maskers_",6,00:02:38.139,"The Parrots and the Bats",NA,6,158139
"1B1","infume",1,00:02:38.933,"Adventure",NA,10,158933
"1B1","7rowl",3,00:02:47.364,"Getting an Upgrade",NA,10,167364
"1B1","ANTOlNE",5,00:02:55.088,"The Parrots and the Bats",NA,6,175088
"1B1","infume",1,00:02:58.508,"Hot Stuff",NA,11,178508
"1B1","ANTOlNE",5,00:02:59.101,"Husbandry",NA,7,179101
"1B1","7rowl",3,00:03:07.405,"Nether",NA,11,187405
"1B1","7rowl",3,00:03:07.454,"We Need to Go Deeper",NA,12,187454
"1B1","iinterp",4,00:03:13.272,"The Parrots and the Bats",NA,8,193272
"1B1","jakkeboy3651",2,00:03:15.499,"Tactical Fishing",NA,9,195499
"1B1","maskers_",6,00:03:17.696,"Tactical Fishing",NA,7,197696
"1B1","7rowl",3,00:03:19.270,"Those Were the Days",NA,13,199270
"1B1","maskers_",6,00:03:22.402,"Adventure",NA,8,202402
"1B1","maskers_",6,00:03:23.894,"Fishy Business",NA,9,203894
"1B1","jakkeboy3651",2,00:03:23.900,"Adventure",NA,10,203900
"1B1","infume",1,00:03:25.657,"Nether",NA,12,205657
"1B1","infume",1,00:03:25.658,"We Need to Go Deeper",NA,13,205658
"1B1","maskers_",6,00:03:34.787,"Hot Stuff",NA,10,214787
"1B1","jakkeboy3651",2,00:03:34.802,"Hot Stuff",NA,11,214802
"1B1","ANTOlNE",5,00:03:35.886,"Hot Stuff",NA,8,215886
"1B1","infume",1,00:03:36.958,"Those Were the Days",NA,14,216958
"1B1","iinterp",4,00:03:37.476,"Husbandry",NA,9,217476
"1B1","iinterp",4,00:03:42.599,"Tactical Fishing",NA,10,222599
"1B1","maskers_",6,00:03:45.588,"Getting an Upgrade",NA,11,225588
"1B1","maskers_",6,00:03:50.694,"Husbandry",NA,12,230694
"1B1","maskers_",6,00:03:52.188,"We Need to Go Deeper",NA,13,232188
"1B1","maskers_",6,00:03:52.244,"Nether",NA,14,232244
"1B1","jakkeboy3651",2,00:03:56.470,"We Need to Go Deeper",NA,12,236470
"1B1","jakkeboy3651",2,00:03:56.471,"Nether",NA,13,236471
"1B1","iinterp",4,00:04:08.400,"Adventure",NA,11,248400
"1B1","iinterp",4,00:04:09.055,"Fishy Business",NA,12,249055
"1B1","jakkeboy3651",2,00:04:10.716,"Those Were the Days",NA,14,250716
"1B1","maskers_",6,00:04:11.041,"Those Were the Days",NA,15,251041
"1B1","infume",1,00:04:23.855,"Ice Bucket Challenge",NA,15,263855
"1B1","7rowl",3,00:04:24.180,"Who is Cutting Onions?",NA,14,264180
"1B1","ANTOlNE",5,00:04:27.762,"Nether",NA,9,267762
"1B1","ANTOlNE",5,00:04:27.814,"We Need to Go Deeper",NA,10,267814
"1B1","iinterp",4,00:04:28.869,"Hot Stuff",NA,13,268869
"1B1","7rowl",3,00:04:29.377,"Ice Bucket Challenge",NA,15,269377
"1B1","infume",1,00:04:32.555,"Who is Cutting Onions?",NA,16,272555
"1B1","iinterp",4,00:04:41.428,"Nether",NA,14,281428
"1B1","iinterp",4,00:04:41.437,"We Need to Go Deeper",NA,15,281437
"1B1","infume",1,00:04:41.690,"War Pigs",NA,17,281690
"1B1","7rowl",3,00:04:43.115,"Oh Shiny",NA,16,283115
"1B1","maskers_",6,00:04:43.587,"Oh Shiny",NA,16,283587
"1B1","7rowl",3,00:04:44.091,"War Pigs",NA,17,284091
"1B1","iinterp",4,00:04:52.373,"Those Were the Days",NA,16,292373
"1B1","ANTOlNE",5,00:04:52.412,"Those Were the Days",NA,11,292412
"1B1","ANTOlNE",5,00:04:53.539,"Oh Shiny",NA,12,293539
"1B1","infume",1,00:04:54.533,"Fishy Business",NA,18,294533
"1B1","infume",1,00:05:04.113,"Suit Up",NA,19,304113
"1B1","maskers_",6,00:05:08.042,"Ice Bucket Challenge",NA,17,308042
"1B1","7rowl",3,00:05:09.592,"Ol' Betsy",NA,18,309592
"1B1","7rowl",3,00:05:10.722,"Not Today, Thank You",NA,19,310722
"1B1","7rowl",3,00:05:10.763,"Take Aim",NA,20,310763
"1B1","jakkeboy3651",2,00:05:15.496,"War Pigs",NA,15,315496
"1B1","maskers_",6,00:05:23.496,"Who is Cutting Onions?",NA,18,323496
"1B1","jakkeboy3651",2,00:05:23.514,"Ice Bucket Challenge",NA,16,323514
"1B1","iinterp",4,00:05:24.125,NA,"death",16,324125
"1B1","maskers_",6,00:05:46.006,"War Pigs",NA,19,346006
"1B1","ANTOlNE",5,00:05:49.040,"Who is Cutting Onions?",NA,13,349040
"1B1","ANTOlNE",5,00:05:50.839,"Ice Bucket Challenge",NA,14,350839
"1B1","jakkeboy3651",2,00:05:51.461,"Who is Cutting Onions?",NA,17,351461
"1B1","infume",1,00:06:02.964,"A Terrible Fortress",NA,20,362964
"1B1","jakkeboy3651",2,00:06:04.050,"Country Lode, Take Me Home",NA,18,364050
"1B1","jakkeboy3651",2,00:06:11.764,"Suit Up",NA,19,371764
"1B1","ANTOlNE",5,00:06:13.156,"War Pigs",NA,15,373156
"1B1","infume",1,00:06:13.164,"Not Today, Thank You",NA,21,373164
"1B1","infume",1,00:06:14.537,"Ol' Betsy",NA,22,374537
"1B1","infume",1,00:06:14.642,"Take Aim",NA,23,374642
"1B1","infume",1,00:06:15.835,"Monster Hunter",NA,24,375835
"1B1","jakkeboy3651",2,00:06:22.158,"Oh Shiny",NA,20,382158
"1B1","7rowl",3,00:06:27.620,"A Terrible Fortress",NA,21,387620
"1B1","ANTOlNE",5,00:06:52.441,"Not Today, Thank You",NA,16,412441
"1B1","ANTOlNE",5,00:06:52.448,"Take Aim",NA,17,412448
"1B1","ANTOlNE",5,00:06:57.607,"Ol' Betsy",NA,18,417607
"1B1","ANTOlNE",5,00:07:00.891,"Suit Up",NA,19,420891
"1B1","maskers_",6,00:07:03.042,"A Terrible Fortress",NA,20,423042
"1B1","infume",1,00:07:03.852,"Into Fire",NA,25,423852
"1B1","maskers_",6,00:07:05.059,"Monster Hunter",NA,21,425059
"1B1","ANTOlNE",5,00:07:18.509,"Local Brewery",NA,20,438509
"1B1","jakkeboy3651",2,00:07:26.709,"A Terrible Fortress",NA,21,446709
"1B1","7rowl",3,00:07:26.744,"Monster Hunter",NA,22,446744
"1B1","7rowl",3,00:07:26.748,"Adventure",NA,23,446748
"1B1","maskers_",6,00:07:27.256,"Ol' Betsy",NA,22,447256
"1B1","maskers_",6,00:07:27.312,"Take Aim",NA,23,447312
"1B1","iinterp",4,00:07:48.719,"Ice Bucket Challenge",NA,17,468719
"1B1","iinterp",4,00:07:50.622,"Who is Cutting Onions?",NA,18,470622
"1B1","iinterp",4,00:07:52.598,"War Pigs",NA,19,472598
"1B1","ANTOlNE",5,00:07:55.406,"A Terrible Fortress",NA,21,475406
"1B1","maskers_",6,00:07:58.839,"Diamonds!",NA,24,478839
"1B1","iinterp",4,00:07:59.916,"Oh Shiny",NA,20,479916
"1B1","jakkeboy3651",2,00:08:02.446,"Monster Hunter",NA,22,482446
"1B1","7rowl",3,00:08:04.722,"Into Fire",NA,24,484722
"1B1","infume",1,00:08:06.490,"Local Brewery",NA,26,486490
"1B1","iinterp",4,00:08:09.470,"Suit Up",NA,21,489470
"1B1","7rowl",3,00:08:20.289,"Not Quite ""Nine"" Lives",NA,25,500289
"1B1","ANTOlNE",5,00:08:33.935,"Diamonds!",NA,22,513934
"1B1","infume",1,00:08:39.580,NA,"blind_travel",26,519580
"1B1","iinterp",4,00:08:45.398,"Ol' Betsy",NA,22,525398
"1B1","jakkeboy3651",2,00:08:46.460,"Into Fire",NA,23,526460
"1B1","iinterp",4,00:08:47.920,"Not Today, Thank You",NA,23,527920
"1B1","iinterp",4,00:08:47.929,"Take Aim",NA,24,527929
"1B1","ANTOlNE",5,00:08:52.900,"Monster Hunter",NA,23,532900
"1B1","ANTOlNE",5,00:08:52.950,"Adventure",NA,24,532950
"1B1","7rowl",3,00:08:54.404,NA,"blind_travel",25,534404
"1B1","iinterp",4,00:08:55.396,"Country Lode, Take Me Home",NA,25,535396
"1B1","jakkeboy3651",2,00:08:56.289,"Not Quite ""Nine"" Lives",NA,24,536289
"1B1","jakkeboy3651",2,00:09:01.538,"Fishy Business",NA,25,541538
"1B1","jakkeboy3651",2,00:09:13.090,"Ol' Betsy",NA,26,553090
"1B1","jakkeboy3651",2,00:09:15.094,"Take Aim",NA,27,555094
"1B1","7rowl",3,00:09:29.658,"Tactical Fishing",NA,26,569658
"1B1","iinterp",4,00:09:33.220,"A Terrible Fortress",NA,26,573220
"1B1","ANTOlNE",5,00:09:56.838,"Into Fire",NA,25,596838
"1B1","ANTOlNE",5,00:10:03.584,NA,"blind_travel",25,603584
"1B1","7rowl",3,00:10:07.357,"Local Brewery",NA,27,607357
"1B1","7rowl",3,00:10:16.091,"Fishy Business",NA,28,616091
"1B1","ANTOlNE",5,00:10:17.134,"Getting an Upgrade",NA,26,617134
"1B1","maskers_",6,00:10:21.992,"Suit Up",NA,25,621992
"1B1","maskers_",6,00:10:26.695,"Not Today, Thank You",NA,26,626695
"1B1","jakkeboy3651",2,00:10:27.156,"Not Today, Thank You",NA,28,627156
"1B1","iinterp",4,00:10:28.397,"Monster Hunter",NA,27,628397
"1B1","maskers_",6,00:10:37.345,"Into Fire",NA,27,637345
"1B1","infume",1,00:10:39.705,"Eye Spy",NA,27,639705
"1B1","jakkeboy3651",2,00:10:47.756,NA,"blind_travel",28,647756
"1B1","iinterp",4,00:11:01.896,"Not Quite ""Nine"" Lives",NA,28,661896
"1B1","ANTOlNE",5,00:11:06.389,"Sweet Dreams",NA,27,666389
"1B1","infume",1,00:11:11.751,"Not Quite ""Nine"" Lives",NA,28,671751
"1B1","iinterp",4,00:11:14.870,"Into Fire",NA,29,674870
"1B1","maskers_",6,00:11:18.394,NA,"blind_travel",27,678394
"1B1","iinterp",4,00:11:19.080,"Local Brewery",NA,30,679080
"1B1","jakkeboy3651",2,00:11:23.769,"Sweet Dreams",NA,29,683769
"1B1","maskers_",6,00:11:30.246,"Sweet Dreams",NA,28,690246
"1B1","ANTOlNE",5,00:11:31.789,"A Seedy Place",NA,28,691789
"1B1","iinterp",4,00:11:33.350,NA,"blind_travel",30,693350
"1B1","iinterp",4,00:11:44.097,"Sweet Dreams",NA,31,704097
"1B1","jakkeboy3651",2,00:11:56.219,"Local Brewery",NA,30,716219
"1B1","7rowl",3,00:11:58.890,"Eye Spy",NA,29,718890
"1B1","7rowl",3,00:12:11.954,"Sweet Dreams",NA,30,731954
"1B1","infume",1,00:12:18.197,"The End?",NA,29,738197
"1B1","infume",1,00:12:18.199,"The End",NA,30,738199
"1B1","ANTOlNE",5,00:12:22.289,"Tactical Fishing",NA,29,742289
"1B1","maskers_",6,00:12:22.290,NA,"eliminate",28,742290
"1B1","7rowl",3,00:12:33.925,"Diamonds!",NA,31,753925
"1B1","ANTOlNE",5,00:12:35.640,"Fishy Business",NA,30,755640
"1B1","infume",1,00:12:47.254,"You Need a Mint",NA,31,767254
"1B1","jakkeboy3651",2,00:13:04.443,"Eye Spy",NA,31,784443
"1B1","infume",1,00:14:36.069,"Free the End",NA,32,876069
"1B1","infume",1,00:14:36.180,NA,"dragon_death",32,876180
"1B1","jakkeboy3651",2,00:14:46.724,"The End",NA,32,886724
"1B1","jakkeboy3651",2,00:14:46.771,"The End?",NA,33,886771
"1B1","iinterp",4,00:14:52.728,"Eye Spy",NA,32,892728
"1B1","infume",1,00:14:59.841,"Remote Getaway",NA,33,899841
"1B1","ANTOlNE",5,00:15:17.862,"Eye Spy",NA,31,917862
"1B1","infume",1,00:15:18.305,"The City at the End of the Game",NA,34,918305
"1B1","jakkeboy3651",2,00:15:37.844,"You Need a Mint",NA,34,937844
"1B1","7rowl",3,00:15:53.253,"The End",NA,32,953253
"1B1","7rowl",3,00:15:53.254,"The End?",NA,33,953254
"1B1","infume",1,00:15:55.552,"Cover Me With Diamonds",NA,35,955552
"1B1","infume",1,00:15:57.156,"Sky's the Limit",NA,36,957156
"1B1","infume",1,00:16:21.009,"Diamonds!",NA,37,981009
"1B1","7rowl",3,00:16:21.784,"You Need a Mint",NA,34,981784
"1B1","jakkeboy3651",2,00:17:24.295,"Free the End",NA,35,1044295
"1B1","jakkeboy3651",2,00:17:24.345,NA,"dragon_death",35,1044345
"1B1","7rowl",3,00:17:25.270,"Free the End",NA,35,1045270
"1B1","7rowl",3,00:17:25.403,NA,"dragon_death",35,1045403
"1B1","7rowl",3,00:17:41.082,"The Next Generation",NA,36,1061082
"1B1","jakkeboy3651",2,00:17:42.543,"The Next Generation",NA,36,1062543
"1B1","iinterp",4,00:17:47.520,"The End?",NA,33,1067520
"1B1","iinterp",4,00:17:47.530,"The End",NA,34,1067530
"1B1","7rowl",3,00:18:01.511,"Remote Getaway",NA,37,1081511
"1B1","jakkeboy3651",2,00:18:04.467,"Remote Getaway",NA,37,1084467
"1B1","infume",1,00:18:18.804,"Great View From Up Here",NA,38,1098804
"1B1","jakkeboy3651",2,00:18:30.545,"The City at the End of the Game",NA,38,1110545
"1B1","7rowl",3,00:18:57.583,"The City at the End of the Game",NA,38,1137583
"1B1","iinterp",4,00:19:01.829,"Free the End",NA,35,1141829
"1B1","iinterp",4,00:19:01.888,NA,"dragon_death",35,1141888
"1B1","7rowl",3,00:19:05.633,"Cover Me With Diamonds",NA,39,1145633
"1B1","jakkeboy3651",2,00:19:06.041,"Sky's the Limit",NA,39,1146041
"1B1","7rowl",3,00:19:08.134,"Sky's the Limit",NA,40,1148134
"1B1","jakkeboy3651",2,00:19:10.240,"Cover Me With Diamonds",NA,40,1150240
"1B1","iinterp",4,00:19:20.367,"The Next Generation",NA,36,1160367
"1B1","infume",1,00:19:24.581,"The Next Generation",NA,39,1164581
"1B1","jakkeboy3651",2,00:19:36.092,"Great View From Up Here",NA,41,1176092
"1B1","iinterp",4,00:19:47.958,"Remote Getaway",NA,37,1187958
"1B1","7rowl",3,00:20:04.634,"Suit Up",NA,41,1204634
"1B1","jakkeboy3651",2,00:20:26.888,"Diamonds!",NA,42,1226888
"1B1","iinterp",4,00:20:52.066,"The City at the End of the Game",NA,38,1252066
"1B1","iinterp",4,00:21:01.118,"Sky's the Limit",NA,39,1261118
"1B1","7rowl",3,00:21:06.036,"Great View From Up Here",NA,42,1266036
"1B1","iinterp",4,00:21:43.867,"Cover Me With Diamonds",NA,40,1303867
"1B1","iinterp",4,00:21:43.877,"Diamonds!",NA,41,1303877
"1B1","iinterp",4,00:21:59.218,"Great View From Up Here",NA,42,1319218
"1B1","infume",1,00:21:59.722,"Country Lode, Take Me Home",NA,40,1319722
"1B1","infume",1,00:23:30.801,"Enchanter",NA,41,1410801
"1B1","7rowl",3,00:23:40.401,"Country Lode, Take Me Home",NA,43,1420401
"1B1","ANTOlNE",5,00:24:00.000,NA,"eliminate",31,1440000
"1B1","7rowl",3,00:24:13.401,"Voluntary Exile",NA,44,1453401
"1B1","7rowl",3,00:24:13.438,"Who's the Pillager Now?",NA,45,1453438
"1B1","7rowl",3,00:24:27.148,"Bullseye",NA,46,1467148
"1B1","infume",1,00:25:11.809,"Voluntary Exile",NA,42,1511809
"1B1","infume",1,00:25:11.870,"Who's the Pillager Now?",NA,43,1511870
"1B1","jakkeboy3651",2,00:26:10.696,"Voluntary Exile",NA,43,1570696
"1B1","jakkeboy3651",2,00:26:10.744,"Who's the Pillager Now?",NA,44,1570744
"1B1","jakkeboy3651",2,00:27:23.378,"Hired Help",NA,45,1643378
"1B1","7rowl",3,00:28:58.992,"Hero of the Village",NA,47,1738992
"1B1","iinterp",4,00:29:09.676,"Enchanter",NA,43,1749676
"1B1","jakkeboy3651",2,00:29:19.622,"Hero of the Village",NA,46,1759622
"1B1","infume",1,00:29:31.291,"What a Deal!",NA,44,1771291
"1B1","infume",1,00:29:42.451,"Hero of the Village",NA,45,1782451
"1B1","infume",1,00:29:46.792,"Postmortal",NA,46,1786792
"1B1","jakkeboy3651",2,00:30:46.100,"Postmortal",NA,47,1846100
"1B1","jakkeboy3651",2,00:31:46.276,"Best Friends Forever",NA,48,1906276
"1B1","infume",1,00:31:54.360,"Best Friends Forever",NA,47,1914360
"1B1","7rowl",3,00:32:24.055,"A Throwaway Joke",NA,48,1944055
"1B1","jakkeboy3651",2,00:32:25.035,"What a Deal!",NA,49,1945035
"1B1","iinterp",4,00:32:33.925,"Bullseye",NA,44,1953925
"1B1","jakkeboy3651",2,00:32:42.606,"Enchanter",NA,50,1962606
"1B1","infume",1,00:32:48.340,"Total Beelocation",NA,48,1968340
"1B1","jakkeboy3651",2,00:33:28.189,"Bullseye",NA,51,2008189
"1B1","7rowl",3,00:33:28.655,"Postmortal",NA,49,2008655
"1B1","infume",1,00:33:47.737,"Sniper Duel",NA,49,2027737
"1B1","7rowl",3,00:34:33.361,"Sniper Duel",NA,50,2073360
"1B1","iinterp",4,00:34:37.627,"Total Beelocation",NA,45,2077627
"1B1","infume",1,00:34:48.453,"Sweet Dreams",NA,50,2088453
"1B1","iinterp",4,00:35:07.675,"Best Friends Forever",NA,46,2107675
"1B1","7rowl",3,00:35:11.642,"Enchanter",NA,51,2111642
"1B1","infume",1,00:35:25.960,"Bullseye",NA,51,2125960
"1B1","iinterp",4,00:35:47.228,"Return to Sender",NA,47,2147228
"1B1","iinterp",4,00:35:54.428,"Hot Tourist Destinations",NA,48,2154428
"1B1","jakkeboy3651",2,00:35:57.185,"A Throwaway Joke",NA,52,2157185
"1B1","iinterp",4,00:36:00.002,NA,"eliminate",48,2160002
"1B1","infume",1,00:36:12.552,"Oh Shiny",NA,52,2172552
"1B1","infume",1,00:36:13.712,"Return to Sender",NA,53,2173712
"1B1","jakkeboy3651",2,00:37:10.018,"Return to Sender",NA,53,2230018
"1B1","infume",1,00:37:33.154,"Uneasy Alliance",NA,54,2253154
"1B1","jakkeboy3651",2,00:38:29.212,"Uneasy Alliance",NA,54,2309212
"1B1","7rowl",3,00:38:30.888,"Hired Help",NA,52,2310888
"1B1","7rowl",3,00:39:32.307,"Return to Sender",NA,53,2372307
"1B1","jakkeboy3651",2,00:40:06.562,"Sniper Duel",NA,55,2406562
"1B1","7rowl",3,00:41:00.387,"This Boat Has Legs",NA,54,2460387
"1B1","jakkeboy3651",2,00:41:14.162,"This Boat Has Legs",NA,56,2474162
"1B1","infume",1,00:41:16.237,"This Boat Has Legs",NA,55,2476237
